customer_age,tenure_months,monthly_charge,total_charges,avg_monthly_usage_gb,num_products,has_streaming,has_security_pack,support_tickets,late_payments,contract_type,payment_method,internet_service,region,is_promo
66,45,79.86,3663.75,25.1,4,1,0,1,1,anual,transferencia,movil,sur,1
66,66,78.86,5200.76,77.71,4,0,1,1,1,mensual,transferencia,fibra,norte,0
54,71,82.42,5552.48,70.29,4,1,0,1,2,mensual,transferencia,fibra,centro,1
30,17,75.38,1438.95,86.49,1,1,1,0,0,anual,credito,fibra,oeste,0
46,18,60.6,1083.07,134.99,1,0,0,2,0,mensual,debito,cable,centro,0
48,3,62.05,302.32,147.05,2,1,0,3,1,anual,transferencia,fibra,centro,1
33,11,57.3,589.72,69.66,3,1,1,4,1,bianual,transferencia,fibra,centro,0
77,40,112.43,4691.87,80.52,1,1,1,1,1,mensual,credito,cable,centro,1
44,40,75.01,2936.22,174.18,1,1,1,2,1,anual,debito,fibra,sur,1
72,27,56.65,1521.02,205.26,2,1,0,2,1,bianual,debito,cable,norte,0
49,23,73.38,1689.66,182.8,3,0,1,2,1,mensual,debito,fibra,norte,1
55,60,46.8,2627.0,37.68,4,1,1,2,0,mensual,debito,fibra,oeste,0
77,34,92.08,3179.97,179.47,4,1,0,5,1,anual,credito,cable,sur,0
27,59,53.1,3232.19,212.68,2,0,0,2,3,anual,transferencia,fibra,centro,0
53,70,74.02,5231.77,35.2,2,1,1,1,0,anual,credito,fibra,centro,0
41,23,84.19,2214.46,174.14,4,1,0,0,1,anual,credito,fibra,norte,1
29,15,71.93,972.02,131.26,1,0,0,2,1,anual,transferencia,ninguno,norte,1
32,69,66.7,4395.34,103.64,4,0,0,0,0,mensual,credito,fibra,oeste,1
29,46,65.19,2855.79,125.31,1,1,0,2,1,mensual,credito,fibra,sur,0
59,21,63.98,1353.67,142.16,2,1,0,2,0,anual,transferencia,movil,sur,0
56,45,54.62,2601.77,177.88,1,0,0,1,0,mensual,debito,fibra,norte,1
64,38,56.91,2183.52,175.3,2,1,0,2,3,bianual,efectivo,cable,norte,0
67,66,91.63,5988.39,44.65,1,0,0,3,0,mensual,debito,movil,centro,1
56,19,63.05,1377.6,87.57,3,1,1,2,0,mensual,credito,fibra,oeste,0
37,72,50.86,3648.04,124.68,2,1,1,3,0,anual,credito,ninguno,sur,0
55,68,55.71,3623.43,198.61,3,0,1,1,0,mensual,credito,cable,sur,0
55,14,84.81,1307.19,5.0,3,1,0,1,0,mensual,credito,movil,centro,0
37,12,77.16,1003.33,89.46,3,0,0,0,0,bianual,debito,movil,norte,0
71,39,75.09,2957.02,43.61,3,1,1,2,1,anual,transferencia,movil,sur,0
45,4,60.36,436.03,51.53,2,1,1,0,1,mensual,credito,fibra,centro,0
47,22,75.32,1644.52,169.29,3,0,1,3,1,mensual,credito,cable,centro,0
77,32,53.42,1743.03,93.41,4,1,1,3,2,anual,transferencia,fibra,oeste,0
46,70,60.33,4106.01,5.0,1,1,0,2,0,mensual,credito,cable,centro,0
73,72,82.46,5852.66,112.08,1,1,0,2,2,mensual,transferencia,movil,sur,0
39,11,80.74,831.28,221.79,4,1,0,3,0,mensual,debito,fibra,centro,1
61,65,47.33,3159.62,29.67,3,1,0,1,2,anual,debito,cable,norte,0
76,7,49.6,266.07,146.65,3,0,1,1,0,mensual,debito,cable,norte,0
70,54,66.96,3604.25,198.39,1,1,0,2,2,anual,efectivo,fibra,sur,1
28,61,96.07,5833.52,117.53,2,1,1,2,0,mensual,transferencia,cable,norte,0
61,65,30.52,1977.48,216.4,3,1,1,1,1,anual,transferencia,fibra,centro,0
30,17,70.01,1098.45,87.01,4,1,1,2,1,mensual,credito,cable,sur,0
56,65,40.23,2590.11,192.3,1,0,1,2,0,mensual,debito,fibra,oeste,0
63,9,53.58,343.91,180.5,3,1,0,2,1,anual,credito,movil,norte,0
64,38,58.44,2215.96,118.37,1,1,0,1,1,mensual,credito,fibra,centro,1
70,34,57.43,1949.24,45.64,4,1,1,1,0,bianual,debito,cable,centro,0
33,23,55.39,1282.68,69.91,1,1,0,2,1,anual,credito,cable,oeste,0
27,2,65.13,197.39,5.0,3,1,1,3,2,mensual,transferencia,fibra,centro,1
76,56,55.37,3317.82,149.71,4,1,0,3,1,anual,debito,cable,centro,0
57,25,38.68,767.95,143.72,2,1,1,1,1,bianual,transferencia,movil,sur,1
44,48,79.04,3749.41,123.96,1,1,0,2,1,mensual,credito,fibra,norte,0
44,30,78.55,2246.93,113.86,3,1,1,0,1,mensual,debito,cable,sur,1
20,27,80.18,2202.26,187.88,2,1,1,5,0,anual,debito,fibra,centro,1
78,64,37.27,2470.23,134.89,3,1,0,3,0,mensual,credito,cable,sur,1
29,7,70.38,347.07,92.27,2,1,1,0,0,anual,transferencia,movil,norte,0
60,54,77.17,4205.36,127.36,2,0,1,2,0,mensual,credito,cable,norte,0
58,54,46.44,2611.61,222.38,1,1,0,2,0,anual,debito,fibra,centro,0
76,28,65.17,1875.76,151.11,2,0,1,0,1,mensual,debito,fibra,sur,0
58,19,62.91,1154.77,100.5,4,1,1,0,0,mensual,transferencia,cable,centro,0
74,1,98.16,179.28,117.78,4,1,0,2,2,bianual,credito,fibra,centro,0
51,68,99.64,6744.92,143.17,1,1,0,1,0,mensual,credito,cable,oeste,0
50,69,35.04,2526.42,98.95,1,1,1,0,0,mensual,debito,cable,oeste,0
48,18,109.89,2020.33,94.52,4,1,1,1,1,anual,transferencia,movil,norte,1
74,3,48.53,122.99,119.43,4,0,1,1,2,mensual,debito,fibra,norte,0
56,9,82.65,592.9,195.95,1,1,0,2,2,mensual,debito,cable,sur,1
73,5,82.47,414.41,159.55,2,0,1,0,2,anual,credito,fibra,oeste,0
62,60,47.08,2696.2,99.52,2,0,0,0,0,bianual,transferencia,fibra,norte,1
51,65,73.88,4671.76,163.45,4,0,0,2,0,mensual,efectivo,cable,sur,0
30,12,63.06,714.96,120.43,4,1,0,2,0,bianual,efectivo,cable,norte,0
57,54,74.98,4039.79,137.23,4,1,0,0,2,anual,credito,cable,centro,1
30,13,69.15,755.62,132.68,1,1,1,1,0,mensual,credito,movil,norte,0
62,27,86.53,2316.48,14.49,3,1,1,1,0,anual,credito,fibra,centro,0
20,44,66.36,2891.31,5.0,4,0,1,4,2,mensual,credito,fibra,centro,1
43,52,61.98,3150.98,131.33,2,0,0,3,0,anual,debito,fibra,oeste,0
54,63,84.73,5307.19,77.36,2,0,0,1,3,anual,transferencia,fibra,oeste,1
40,4,75.45,379.16,38.04,2,1,1,2,0,mensual,efectivo,fibra,centro,0
40,15,78.17,1126.03,78.9,2,0,1,2,1,mensual,debito,cable,sur,0
21,21,53.04,1183.61,166.23,2,1,0,2,2,mensual,debito,cable,norte,1
75,23,46.19,1052.8,137.89,1,1,1,0,1,mensual,debito,fibra,norte,0
20,72,54.78,4066.38,158.59,4,1,0,1,1,bianual,credito,cable,centro,1
38,56,53.83,3111.89,142.65,1,1,0,2,1,anual,credito,fibra,norte,1
72,24,79.15,1874.1,74.06,1,0,1,4,2,anual,credito,fibra,sur,0
52,70,82.57,5698.2,158.83,4,1,0,3,2,mensual,credito,cable,norte,0
47,36,62.21,2297.76,149.29,1,0,0,1,0,mensual,transferencia,movil,norte,0
39,37,90.76,3295.17,114.13,1,1,1,0,2,anual,debito,movil,sur,1
21,32,89.63,2680.09,122.94,3,1,0,1,0,mensual,transferencia,fibra,sur,0
39,11,69.38,851.44,159.62,2,0,1,1,2,mensual,transferencia,fibra,norte,0
50,68,50.21,3340.81,82.53,3,0,0,1,1,mensual,credito,cable,oeste,0
40,2,93.36,50.0,174.39,2,0,1,1,1,bianual,debito,movil,centro,1
46,13,63.9,821.53,148.25,1,0,0,3,0,anual,efectivo,fibra,sur,0
55,17,67.27,1255.92,120.11,2,0,1,0,2,mensual,credito,fibra,oeste,0
45,21,58.89,1165.93,196.56,2,0,0,4,3,bianual,debito,ninguno,centro,0
40,10,48.98,448.04,55.28,2,0,1,3,0,anual,debito,fibra,sur,0
70,2,38.56,136.96,96.99,3,0,1,1,2,anual,efectivo,ninguno,centro,0
27,49,76.39,3688.51,85.89,1,1,0,2,0,mensual,debito,cable,sur,0
50,70,50.9,3550.54,137.9,3,0,1,1,0,mensual,credito,cable,centro,0
28,9,120.07,1188.04,179.12,1,1,0,2,0,mensual,transferencia,fibra,norte,0
26,22,45.45,1081.2,70.85,3,1,0,4,1,anual,credito,movil,sur,0
50,37,42.37,1594.84,285.27,3,1,0,2,1,anual,credito,fibra,centro,1
20,67,74.18,4770.02,86.86,1,0,1,0,0,mensual,debito,fibra,oeste,0
44,50,92.53,4696.59,138.03,3,1,0,1,1,mensual,credito,fibra,centro,0
35,56,66.16,3657.54,120.13,4,0,1,1,0,mensual,debito,fibra,oeste,1
71,42,75.3,3221.36,122.31,4,0,1,1,0,bianual,debito,cable,sur,1
30,31,31.82,804.4,80.38,4,1,0,1,1,mensual,debito,fibra,oeste,0
20,15,52.8,904.53,173.38,3,0,0,8,1,anual,credito,cable,norte,1
22,63,45.67,2776.35,77.3,4,1,1,5,0,bianual,debito,cable,norte,0
34,58,30.89,1843.34,31.55,2,1,0,6,2,anual,credito,cable,centro,0
19,2,67.11,246.21,63.9,2,1,0,1,0,mensual,debito,cable,norte,1
60,52,24.63,1327.65,192.27,1,1,0,1,0,anual,credito,fibra,norte,0
20,7,41.2,334.74,182.52,2,1,0,2,0,bianual,debito,movil,centro,1
59,54,55.33,2998.41,19.64,3,0,1,2,1,anual,credito,fibra,sur,1
32,60,50.04,2856.03,160.69,4,1,0,1,0,mensual,transferencia,cable,oeste,0
22,10,72.14,880.45,20.9,2,1,1,0,1,mensual,debito,movil,oeste,0
41,32,70.5,2387.46,118.64,3,1,1,0,0,mensual,transferencia,movil,oeste,1
33,9,81.09,683.9,59.61,4,1,1,4,0,mensual,credito,fibra,centro,1
49,41,78.54,2808.79,164.54,1,0,1,3,1,anual,debito,fibra,sur,1
31,67,85.53,5851.31,147.73,1,1,0,0,0,mensual,debito,movil,oeste,0
74,6,64.97,171.33,168.98,3,0,0,2,0,anual,debito,movil,sur,0
76,29,70.46,2107.2,105.24,3,1,0,3,1,anual,transferencia,cable,sur,0
39,71,74.21,5181.48,110.43,1,0,1,1,1,mensual,debito,fibra,centro,0
74,22,67.55,1543.73,45.04,3,1,1,2,1,mensual,efectivo,fibra,centro,1
77,10,57.85,457.62,68.48,2,1,0,1,2,mensual,transferencia,ninguno,norte,0
77,36,59.02,2125.39,167.43,2,1,1,1,0,mensual,credito,fibra,norte,1
37,37,50.28,1655.6,138.36,2,1,0,3,1,bianual,efectivo,movil,norte,0
26,48,72.59,3486.15,125.22,2,1,1,1,0,mensual,debito,fibra,norte,1
57,23,63.31,1455.6,183.11,3,1,0,3,1,mensual,transferencia,movil,sur,0
60,69,53.06,3747.3,54.99,1,1,0,4,0,mensual,debito,fibra,oeste,0
47,38,53.08,1959.64,156.01,4,0,1,1,1,anual,credito,fibra,centro,0
49,21,43.21,941.37,61.04,2,1,1,0,1,anual,debito,fibra,norte,1
40,70,82.62,5735.81,193.89,4,1,1,2,1,bianual,transferencia,movil,norte,1
63,67,66.42,4504.57,147.22,1,0,0,3,1,mensual,credito,cable,oeste,0
68,36,49.47,1827.85,168.23,2,0,1,1,0,mensual,credito,cable,centro,1
30,2,79.55,264.66,84.92,2,0,0,1,1,anual,efectivo,ninguno,centro,0
71,43,54.91,2220.41,229.1,1,0,0,1,1,mensual,debito,fibra,oeste,0
19,40,39.68,1576.23,219.93,1,1,1,1,0,mensual,efectivo,movil,oeste,1
58,11,83.38,951.24,141.52,1,1,0,3,0,bianual,credito,fibra,norte,0
24,46,55.33,2763.5,178.76,4,0,1,2,0,anual,transferencia,fibra,centro,0
30,61,57.64,3753.96,104.91,1,1,0,1,0,mensual,credito,cable,centro,0
48,8,65.74,362.79,56.58,3,0,1,2,0,bianual,transferencia,ninguno,oeste,0
33,53,85.57,4461.43,159.79,1,1,0,1,0,mensual,efectivo,cable,centro,1
77,11,65.36,419.1,74.03,4,1,0,1,2,mensual,credito,fibra,centro,1
62,54,43.42,2608.23,185.51,1,0,0,4,0,mensual,transferencia,ninguno,sur,1
20,31,74.79,2356.6,172.39,4,0,1,1,0,mensual,efectivo,movil,sur,1
37,1,56.27,125.95,131.76,2,1,1,3,0,mensual,transferencia,movil,centro,0
53,70,98.98,6890.66,128.96,3,1,0,2,0,anual,efectivo,cable,norte,1
27,12,64.98,779.3,169.46,2,1,0,0,0,bianual,transferencia,fibra,centro,0
30,43,24.77,1200.63,133.73,3,1,1,3,2,anual,debito,fibra,centro,0
20,14,71.43,874.48,99.78,1,1,0,0,0,bianual,transferencia,cable,oeste,1
22,68,100.0,6664.51,44.27,2,1,0,2,0,mensual,credito,fibra,centro,0
76,54,93.37,5013.1,167.94,1,1,0,0,0,mensual,debito,cable,centro,0
56,58,97.96,5682.87,138.32,4,0,0,0,1,mensual,debito,cable,centro,1
35,32,46.64,1559.13,257.78,4,1,1,3,0,mensual,debito,cable,oeste,1
40,34,81.42,2770.64,115.2,3,1,0,2,0,mensual,transferencia,movil,sur,0
50,46,52.0,2290.61,135.1,3,0,0,1,1,mensual,transferencia,fibra,centro,0
63,57,69.04,3889.59,136.28,3,1,0,2,1,bianual,transferencia,fibra,oeste,1
35,61,42.09,2588.73,152.54,2,1,0,2,0,mensual,debito,fibra,norte,1
40,2,53.4,186.07,71.66,2,0,1,0,0,anual,debito,fibra,centro,0
48,48,52.83,2655.77,116.14,4,1,1,1,1,mensual,debito,fibra,norte,0
24,8,81.17,616.41,161.38,3,1,1,2,0,mensual,transferencia,fibra,sur,1
30,21,79.41,1582.71,103.36,1,0,1,1,0,anual,transferencia,fibra,oeste,1
62,60,69.98,4091.03,159.51,3,1,1,1,0,mensual,transferencia,fibra,norte,0
68,19,40.69,913.13,124.84,2,1,1,3,0,mensual,debito,ninguno,norte,1
57,58,59.39,3392.27,140.09,1,1,0,1,1,anual,transferencia,fibra,sur,1
74,34,51.57,1661.74,177.56,4,0,0,1,2,anual,credito,fibra,centro,0
73,17,80.65,1391.11,108.63,3,1,1,0,1,mensual,efectivo,movil,norte,0
57,25,86.21,2348.97,47.41,2,1,0,4,0,mensual,transferencia,fibra,centro,1
60,39,84.01,3165.47,106.68,2,1,1,4,1,mensual,credito,cable,centro,1
38,56,51.41,2949.91,78.72,1,0,1,1,0,mensual,transferencia,movil,centro,1
18,44,15.69,635.76,13.71,3,1,1,2,1,bianual,debito,cable,oeste,1
34,68,33.19,2270.25,114.67,4,0,1,0,0,mensual,transferencia,fibra,centro,0
68,63,90.59,5804.51,129.95,3,1,1,1,1,mensual,transferencia,fibra,norte,1
63,55,57.78,3323.82,171.04,1,0,1,6,0,anual,transferencia,ninguno,oeste,1
51,44,51.49,2202.01,63.03,3,1,0,1,0,anual,debito,movil,centro,0
52,21,94.57,2076.02,124.43,2,1,0,0,3,mensual,transferencia,movil,oeste,0
18,30,87.77,2661.59,176.4,3,1,1,1,0,anual,debito,fibra,oeste,1
29,9,65.44,637.29,91.27,2,0,0,2,0,anual,transferencia,fibra,norte,0
66,27,59.72,1760.72,146.81,2,1,1,3,1,mensual,efectivo,cable,sur,0
74,67,62.62,4110.27,199.89,2,1,0,4,1,mensual,debito,fibra,centro,0
65,31,69.09,2234.77,26.88,3,1,1,4,1,bianual,credito,ninguno,norte,0
30,9,93.8,863.02,133.63,4,1,1,4,0,mensual,credito,ninguno,sur,0
78,47,72.6,3554.26,178.14,4,1,0,0,0,mensual,transferencia,fibra,oeste,1
48,70,78.07,5514.11,102.46,1,1,1,2,2,anual,debito,fibra,centro,1
47,63,86.05,5403.02,189.34,1,0,1,2,1,mensual,efectivo,fibra,sur,1
43,20,43.95,983.55,151.71,4,1,1,2,0,mensual,efectivo,cable,norte,0
65,33,78.59,2525.33,208.47,4,0,0,0,0,mensual,transferencia,fibra,centro,0
60,39,59.7,2280.25,149.12,2,0,0,0,0,mensual,credito,cable,oeste,1
61,18,19.71,264.64,212.63,1,1,1,0,1,anual,credito,cable,oeste,0
18,20,26.69,458.59,135.0,1,1,1,2,0,mensual,debito,fibra,norte,0
48,18,46.67,511.84,51.61,2,0,0,0,0,mensual,transferencia,fibra,norte,0
26,72,74.56,5307.04,88.45,2,1,1,1,3,anual,debito,fibra,oeste,1
28,54,67.05,3611.88,170.92,1,0,0,2,0,anual,debito,cable,oeste,1
62,61,68.32,4258.76,169.93,4,0,1,7,0,mensual,debito,movil,norte,1
45,59,100.12,5796.57,104.47,4,1,0,5,1,mensual,transferencia,fibra,norte,1
73,70,42.16,2891.14,210.22,3,0,1,2,3,mensual,credito,movil,centro,0
27,8,64.51,494.92,102.3,1,0,0,2,0,bianual,transferencia,fibra,sur,1
75,64,70.48,4602.58,143.1,1,0,0,2,0,mensual,debito,cable,centro,0
36,5,51.75,280.34,141.71,3,1,1,1,0,mensual,credito,fibra,norte,1
57,35,65.51,2337.79,53.48,2,0,0,2,0,anual,credito,fibra,centro,0
71,43,36.2,1662.46,114.48,2,0,0,1,1,anual,credito,fibra,sur,0
26,26,90.38,2410.23,239.02,4,1,1,1,2,bianual,debito,movil,norte,1
33,11,52.73,507.69,73.89,2,1,0,1,0,mensual,credito,fibra,sur,0
36,14,101.57,1627.23,151.26,4,0,1,0,0,bianual,credito,fibra,norte,0
68,60,64.42,3636.98,62.28,4,1,1,2,0,mensual,efectivo,cable,centro,1
74,23,83.5,2028.3,73.37,3,1,0,2,2,anual,credito,cable,norte,0
19,23,64.04,1525.72,49.29,2,1,0,0,0,mensual,debito,fibra,norte,1
66,67,64.45,4467.46,167.05,4,0,1,1,3,bianual,debito,fibra,centro,0
47,11,54.49,571.41,76.43,1,0,0,2,1,bianual,debito,cable,centro,0
60,66,67.14,4371.68,183.37,4,0,0,2,1,anual,debito,fibra,centro,0
63,67,70.72,4606.0,93.43,2,1,1,2,0,anual,transferencia,fibra,sur,1
58,44,50.88,2111.1,126.4,4,1,1,2,0,mensual,transferencia,fibra,oeste,1
70,12,62.75,732.96,140.57,2,1,0,2,0,mensual,debito,cable,oeste,0
31,12,54.02,547.19,39.16,3,1,0,2,0,mensual,transferencia,ninguno,sur,0
19,21,106.39,2148.82,130.18,3,1,1,2,0,anual,debito,movil,centro,1
49,42,63.38,2534.73,137.49,2,1,1,0,2,mensual,transferencia,movil,centro,1
66,12,92.81,1237.79,177.0,1,0,0,3,1,mensual,debito,cable,oeste,0
31,33,61.48,1942.13,72.02,2,1,1,5,1,mensual,credito,fibra,oeste,1
72,9,69.67,675.24,79.15,3,1,1,1,0,anual,transferencia,ninguno,sur,1
25,39,41.22,1592.44,152.98,4,1,0,1,2,mensual,debito,fibra,sur,1
27,2,56.95,155.54,190.62,2,0,1,2,1,mensual,debito,movil,oeste,0
71,52,68.79,3545.6,90.37,4,1,1,0,2,mensual,transferencia,fibra,sur,0
21,4,93.55,467.19,58.24,4,0,1,3,1,mensual,transferencia,cable,centro,0
77,15,69.0,1108.63,104.16,1,1,1,0,0,mensual,efectivo,ninguno,norte,0
30,13,89.91,1313.96,69.33,2,1,0,2,2,mensual,credito,movil,sur,0
27,60,76.53,4512.5,139.89,3,1,1,1,1,anual,debito,movil,norte,0
32,4,94.29,275.55,66.01,1,1,0,1,0,mensual,credito,movil,norte,0
68,31,63.94,1935.48,168.65,2,0,0,1,1,bianual,transferencia,cable,sur,1
29,43,108.02,4658.47,130.63,4,1,1,0,0,mensual,debito,fibra,centro,0
55,38,56.26,2201.11,170.2,4,1,1,1,2,mensual,debito,cable,centro,0
54,50,51.2,2484.79,5.0,1,1,0,4,2,bianual,transferencia,fibra,centro,0
58,58,43.22,2530.75,32.09,3,1,0,0,0,bianual,transferencia,cable,oeste,0
33,29,106.96,3079.92,184.63,2,0,1,1,0,mensual,credito,fibra,norte,0
66,60,79.75,4753.06,84.02,4,0,1,3,0,mensual,transferencia,movil,centro,1
61,23,58.99,1355.72,46.68,4,1,1,2,0,mensual,debito,movil,norte,0
57,71,87.48,6391.2,109.87,4,1,0,0,0,anual,credito,fibra,sur,1
49,37,77.38,2957.93,132.12,4,1,0,0,1,mensual,transferencia,cable,sur,0
47,53,100.39,5446.56,112.1,3,0,1,1,1,mensual,debito,movil,oeste,0
45,64,37.14,2420.45,143.4,1,0,1,1,0,mensual,debito,movil,norte,1
71,58,60.22,3704.1,136.63,1,0,1,0,0,mensual,credito,fibra,sur,0
70,62,56.67,3620.32,134.01,4,1,1,4,0,bianual,debito,cable,norte,0
32,39,29.47,978.27,187.42,3,1,0,0,0,mensual,transferencia,fibra,sur,0
54,4,84.09,423.67,119.29,4,0,0,1,1,bianual,efectivo,movil,sur,0
62,36,60.13,2205.29,117.82,2,0,0,5,1,mensual,credito,movil,norte,0
34,14,78.31,1171.0,160.14,4,1,1,3,1,bianual,transferencia,fibra,centro,1
29,65,107.48,6806.2,147.63,1,1,1,1,1,anual,efectivo,fibra,centro,0
23,18,58.64,879.88,74.86,4,1,1,1,1,mensual,transferencia,fibra,centro,1
27,17,57.42,964.73,115.39,2,1,1,1,1,mensual,transferencia,fibra,oeste,0
50,18,67.14,997.82,141.91,1,0,0,1,1,mensual,debito,fibra,oeste,0
46,47,82.77,3974.59,90.66,4,1,1,0,2,anual,transferencia,movil,norte,0
63,42,54.8,2319.34,93.04,4,1,1,2,1,mensual,debito,fibra,sur,0
67,69,53.64,3934.89,50.43,4,1,0,0,0,anual,debito,cable,oeste,1
59,30,84.03,2565.85,5.0,1,1,0,3,0,bianual,credito,movil,centro,0
45,21,71.82,1591.48,101.3,2,1,1,3,0,mensual,debito,cable,sur,1
67,4,28.19,182.24,126.36,2,1,0,0,0,anual,debito,fibra,sur,0
72,1,42.94,52.36,65.23,2,0,1,0,1,bianual,credito,movil,oeste,0
65,27,92.02,2498.65,188.89,2,1,0,4,1,anual,debito,cable,oeste,1
57,67,72.23,4832.64,67.66,1,0,0,2,1,mensual,efectivo,fibra,sur,0
49,38,51.28,1662.25,165.63,2,0,1,1,0,mensual,efectivo,fibra,sur,0
35,65,61.93,4160.12,140.93,1,1,0,5,3,mensual,transferencia,movil,centro,1
34,8,65.24,657.78,228.82,1,1,0,3,3,mensual,debito,fibra,norte,0
73,7,78.24,651.34,146.99,3,0,0,1,0,mensual,credito,fibra,oeste,1
68,61,40.55,2484.2,47.69,1,0,0,3,0,bianual,debito,fibra,norte,1
71,8,49.86,382.67,172.72,3,1,0,1,1,mensual,credito,movil,centro,0
44,4,69.91,143.51,204.88,4,1,1,1,0,mensual,debito,cable,centro,0
64,30,63.2,1745.75,31.39,4,1,0,2,2,mensual,credito,movil,oeste,1
26,67,75.29,4973.15,151.96,3,0,0,2,1,bianual,debito,fibra,centro,1
72,50,42.87,2167.89,163.02,4,1,0,3,1,mensual,efectivo,movil,centro,1
72,8,71.43,616.26,109.36,2,1,1,1,0,mensual,debito,fibra,centro,1
55,61,84.65,5101.85,5.0,4,0,0,2,0,mensual,credito,ninguno,oeste,1
30,61,73.76,4342.92,105.2,4,1,1,1,0,mensual,debito,cable,norte,0
66,58,67.5,3835.01,90.95,4,0,1,2,1,mensual,credito,cable,centro,0
28,65,63.27,4098.24,196.49,4,0,0,5,0,anual,efectivo,movil,centro,0
21,18,49.97,712.06,115.57,3,1,0,4,0,anual,debito,ninguno,oeste,0
29,71,63.7,4544.66,99.38,1,1,1,1,0,mensual,debito,fibra,sur,0
46,24,87.67,2297.53,90.67,1,1,0,4,0,mensual,debito,fibra,oeste,0
30,58,62.86,3549.49,136.29,2,1,1,0,2,anual,credito,cable,centro,0
59,42,48.98,2311.47,122.84,2,1,1,1,0,mensual,credito,fibra,sur,0
34,57,56.14,3115.43,80.5,4,1,1,3,3,bianual,transferencia,fibra,oeste,0
65,46,68.62,3129.77,133.2,1,1,0,3,1,mensual,transferencia,fibra,norte,0
52,47,58.28,2797.15,92.14,3,0,0,0,1,mensual,debito,cable,oeste,1
56,45,73.74,3312.74,5.0,4,0,0,1,1,anual,efectivo,cable,centro,1
30,57,74.41,4037.93,153.4,2,1,0,2,1,mensual,transferencia,fibra,centro,1
54,54,81.0,4404.03,148.66,3,0,1,2,1,mensual,credito,cable,oeste,0
70,10,90.62,915.53,129.99,1,1,1,1,1,mensual,debito,fibra,oeste,0
52,60,82.93,4944.26,97.88,2,1,1,3,2,bianual,transferencia,ninguno,oeste,1
44,39,48.18,1887.62,116.4,4,1,1,1,0,mensual,credito,fibra,centro,0
53,24,48.74,1222.83,160.96,3,1,0,1,0,mensual,credito,movil,centro,0
46,38,63.64,2311.91,88.41,3,1,1,1,0,mensual,debito,ninguno,centro,1
18,70,56.88,4045.91,162.98,4,0,1,4,1,mensual,credito,cable,sur,0
60,62,44.51,2686.5,46.26,4,0,1,2,0,mensual,credito,cable,sur,1
48,61,57.05,3664.29,128.41,2,1,1,2,0,anual,debito,fibra,oeste,0
21,34,56.46,2044.46,121.29,3,1,0,1,0,bianual,efectivo,fibra,centro,0
71,57,52.91,2896.28,170.13,3,1,1,0,0,bianual,debito,fibra,norte,0
37,28,59.32,1808.56,74.05,2,1,1,2,1,mensual,debito,cable,oeste,0
65,50,86.21,4359.39,79.51,1,1,1,2,2,mensual,credito,ninguno,centro,0
59,47,68.59,3287.35,50.28,4,0,0,3,2,mensual,transferencia,fibra,oeste,0
51,18,109.49,1949.05,91.66,1,1,0,1,0,mensual,debito,cable,norte,1
41,20,68.07,1320.26,132.77,2,1,1,0,1,mensual,transferencia,cable,oeste,0
71,5,59.78,266.45,30.11,1,0,1,1,1,mensual,credito,fibra,sur,1
23,11,65.07,601.4,97.85,4,1,0,2,0,mensual,debito,cable,sur,1
29,32,69.62,2003.32,150.54,1,1,1,2,1,bianual,debito,cable,sur,0
47,35,72.83,2472.51,114.86,2,0,0,2,0,anual,credito,cable,centro,0
18,12,102.38,1151.44,123.76,4,1,1,2,1,bianual,credito,fibra,sur,1
31,31,49.78,1412.4,44.7,4,1,0,3,0,mensual,debito,cable,centro,0
25,44,80.46,3610.08,115.0,1,0,0,1,0,bianual,credito,cable,centro,1
71,17,68.74,1197.87,121.43,3,1,0,3,2,mensual,credito,fibra,centro,1
20,25,36.72,846.9,111.81,2,1,0,5,2,mensual,efectivo,cable,sur,0
25,27,78.87,2092.11,127.64,2,0,1,3,2,mensual,transferencia,cable,sur,1
70,37,87.82,3276.11,104.54,4,1,1,1,0,mensual,debito,cable,centro,0
22,27,49.57,1251.17,97.2,3,1,1,1,0,mensual,credito,cable,centro,0
34,54,64.84,3194.85,68.01,1,1,0,2,0,anual,debito,fibra,norte,0
52,24,33.94,958.13,168.72,4,1,1,4,2,mensual,credito,movil,centro,0
22,32,42.34,1341.13,58.67,2,1,1,1,2,bianual,debito,fibra,sur,1
30,28,83.86,2380.51,127.9,4,0,1,3,1,mensual,efectivo,cable,sur,0
74,14,56.6,813.04,210.66,4,1,1,5,1,anual,credito,fibra,oeste,0
70,50,45.04,2078.84,175.07,2,1,0,3,0,bianual,transferencia,cable,norte,0
57,17,69.13,1092.77,145.47,3,1,1,3,0,mensual,credito,movil,sur,0
28,22,55.6,1221.6,132.49,2,1,0,2,0,bianual,credito,cable,norte,0
76,58,56.53,3254.84,113.61,4,1,1,1,0,anual,debito,fibra,centro,0
46,69,78.31,5267.25,74.93,1,0,0,4,0,mensual,debito,cable,oeste,0
41,49,44.09,2201.52,107.31,3,1,0,2,1,anual,transferencia,fibra,centro,0
63,66,48.7,3282.51,148.74,1,0,0,0,1,anual,efectivo,cable,oeste,0
60,62,67.77,4156.06,139.49,3,1,1,1,3,mensual,debito,ninguno,centro,1
21,35,82.45,3006.05,159.44,4,1,1,2,1,mensual,credito,cable,norte,0
56,56,87.29,4952.19,180.98,4,1,0,3,0,mensual,debito,fibra,centro,0
